Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
WEDDING	2905 E NORTH ST	VICTORIA	77901	12049227247	00003	08/16/2008	08/16/2008
WEDDING CENTRAL	2708 LAURENT	VICTORIA	77901	32031207130	00003	01/01/1984	01/22/1987
WEDDING CENTRAL	2707 N LAURENT	VICTORIA	77901	32005544351	00001	05/01/1992	05/31/1994
WEDDING CENTRAL	2707 N LAURENT ST	VICTORIA	77901	32005544351	00003	09/01/1997	03/06/2000
WEDDING CENTRAL	2707 N LAURENT ST	VICTORIA	77901	32030742772	00001	03/14/2000	05/01/2002
WEDDINGS & MORE BY M E	205 FERNWOOD	VICTORIA	77901	30118734885	00001	01/14/1985	12/31/1991
WEDEMEIER FLORIST	802 E NORTH	VICTORIA	77901	32005522936	00001	04/01/1972	09/30/1975
WEDEMIER WELDING	3708 E RIO GRANDE ST # D	VICTORIA	77901	32009046098	00001	01/25/1991	06/30/2003
WEDGE DIA-LOG INC	407 HOLT RD	VICTORIA	77901	17602193439	00021	06/01/1997	09/30/1998
WEE BEE SNOW CONES	1802 DELMAR DR	VICTORIA	77901	32053865856	00001	05/01/2014	03/31/2016
WEEKEND PROJECTS	2904 ARROYO DR	VICTORIA	77901	32010891961	00001	03/03/2003	12/25/2005
WEHERM ENTERPRISES	206 MARILYN DR	VICTORIA	77901	32008859491	00001	10/21/2000	12/31/2001
WEIGHT WATCHERS OF TEXAS INC	5309 HALLETTSVILLE HWY	VICTORIA	77901	17415617996	00013	04/01/1984	12/31/1988
WEINERSCHNITZEL	1218 E RIO GRANDE ST	VICTORIA	77901	14217527937	00001	02/01/2008	
WEISER CONSTRUCTION FAB	370 STORE HOUSE DR	VICTORIA	77901	32004470400	00001	03/13/2002	12/31/2002
WEISER WELDING	BUILDING 811 REGIONAL AIRPORT	VICTORIA	77901	32047929313	00001	05/01/1978	02/28/1979
WEIXIANG ZHOU	9701 HWY 77N	VICTORIA	77901	32015862660	00001	10/15/2004	12/23/2004
WEL-GROWN WHOLESALE ANNUALS	4316 HOUSTON HWY	VICTORIA	77901	32006494804	00003	11/23/1999	12/25/2004
WELBORN TECHNOLOGY	3001 ARROYO DR APT 208	VICTORIA	77901	32007728861	00001	06/17/2000	12/31/2002
WELD FITTING & SUPPLY INC	605 E CRESTWOOD	VICTORIA	77901	17421851167	00001	06/01/1981	06/30/1983
WELEX A DIV OF HALLIBURTON CO	2019 HOUSTON HWY	VICTORIA	77901	17302712801	00166	08/01/1983	12/28/1988
WELEX ENVIRONMENTAL INC	1206 N DEPOT ST	VICTORIA	77901	17427510288	00001	01/02/1994	12/31/1995
WELLNITE SERVICES	HOLT RD	VICTORIA	77901	17309717829	00023	06/01/1982	03/31/1986
WELLS FARGO BANK AT VICTORIA	ONE O'CONNOR PLAZA	VICTORIA	77901	19413473935	00060	01/01/2004	10/31/2005
WELLS FARGO BANK TEXAS AT VICTORIA	ONE O'CONNOR PLAZA	VICTORIA	77901	17504033188	00050	11/01/1997	12/31/2003
WELLS FARGO HOME MORTGAGE INC	1 OCONNOR PLZ	VICTORIA	77901	19523189405	00060	04/12/1996	09/30/2005
WELLS FARGO SERVICES COMPANY	1 OCONNOR PLZ	VICTORIA	77901	14109414624	00008	04/01/1994	12/31/1999
WENDT LEASING CO	5 MI E AT VICTORIA CO AIRPORT	VICTORIA	77901	32023020939	00001	07/14/1976	12/25/1985
WENDY'S	1108 E RIO GRANDE	VICTORIA	77901	14313326895	00001	08/01/1984	05/01/1993
WENDY'S	1108 EAST RIO GRANDE	VICTORIA	77901	15921500490	00001	05/01/1983	06/30/1984
WENDY'S	4601 N NAVARRO	VICTORIA	77901	15921500490	00003	01/01/1984	06/30/1984
WENDY'S # 1	3507 N NAVARRO ST	VICTORIA	77901	17428825941	00001	11/01/2007	12/20/2015
WENDY'S # 2	2902 HOUSTON HWY	VICTORIA	77901	17428825941	00002	11/01/2007	12/20/2015
WENDY'S # 69	2901 HOUSTON HWY	VICTORIA	77901	32049526117	00096	12/21/2015	
WENDY'S #1	3507 N NAVARRO ST	VICTORIA	77901	32033859268	00001	09/01/1999	10/31/2007
WENDY'S #1	3507 N NAVARRO ST	VICTORIA	77901	32033859268	00002	07/01/1999	08/30/1999
WENDY'S #2	2902 HOUSTON HWY	VICTORIA	77901	32033859268	00003	07/10/2000	10/31/2007
WENDY'S #68	3507 N NAVARRO ST	VICTORIA	77901	32049526117	00095	12/21/2015	
WENDY'S OLD FASHIONED HAMBURGERS	1108 E RIO GRANDE	VICTORIA	77901	17418495051	00001	07/05/1976	07/31/1981
WENZEL'S BEAUTY & BARBER SUPPLY	1708 E AIRLINE	VICTORIA	77901	32028643180	00001	01/01/1977	12/31/1991
WENZEL'S BEAUTY AND BARBER SUPPLY	1708 E AIRLINE RD	VICTORIA	77901	17426182139	00001	01/01/1992	07/31/1996
WENZEL'S SALON SERVICE	1708 E AIRLINE RD STE B	VICTORIA	77901	32008407572	00001	06/01/1996	11/30/2004
WESCO MACHINE SHOP	3802 E RIO GRANDE ST	VICTORIA	77901	32029629071	00001	02/15/1996	12/31/1996
WEST COAST ALLIANCE INC	2806 DELMAR DR STE C	VICTORIA	77901	19546149758	00002	03/01/2006	09/30/2006
WEST KEY LOUNGE	1706 HOUSTON HWY	VICTORIA	77901	17423781503	00003	05/21/1987	10/01/2000
WEST VALLEY TREE FARM	2801 N LAURENT	VICTORIA	77901	32010473638	00019	11/26/1991	12/31/1991
WEST VALLEYTREE FARM	1312 SAM HOUSTON	VICTORIA	77901	32010473638	00020	11/19/1992	11/24/1993
WEST VALLEYTREE FARM	1502 E AIRLINE RD	VICTORIA	77901	32010473638	00021	11/24/1993	12/31/1995
WESTECH ENGINEERING INC	DUPONT FACILITY	VICTORIA	77901	19422296749	00003	10/01/1986	12/31/1987
WESTERN AUTO ASSOC STORE	108 N LIBERTY	VICTORIA	77901	17420945325	00001	04/01/1980	08/31/1983
WESTERN AUTO ASSOCIATE STORE	108 NORTH LIBERTY	VICTORIA	77901	32005149177	00001	09/01/1983	01/19/1985
WESTERN SALES FINANCE	110 EAST CONSTITUTION	VICTORIA	77901	17514804560	00009	01/01/1989	03/31/1990
WESTERN SKIES	1103 SW MOODY ST	VICTORIA	77901	32030326212	00001	03/01/1997	02/07/1998
WESTERN STATES CORPORATION	120 S MAIN ST	VICTORIA	77901	17412954046	00001	07/05/1973	12/31/1984
WESTERN UNION DATA SERVICES CO INC	119 E SANTA ROSA ST	VICTORIA	77901	12219167793	00048	07/01/1995	12/31/1995
WESTERN-SHAMROCK SALES	110 EAST CONSTITUTION	VICTORIA	77901	17522259674	00008	04/01/1990	12/06/1990
WESTERN-SHAMROCK SALES	705 E RIO GRANDE ST	VICTORIA	77901	17522259674	00019	12/06/1990	
WESTERNER MOTOR HOTEL	3004 HOUSTON HWY	VICTORIA	77901	30003386155	00001	04/01/1978	03/31/1982
WESTERNER MOTOR HOTEL	3004 HOUSTON HWY	VICTORIA	77901	32032302880	00001	04/01/1982	09/30/1987
WESTFALL RADIO SERVICE	2302 SABINE	VICTORIA	77901	32021476174	00002	01/01/1978	02/28/1985
WESTFALL RADIO SERVICE	2002 OLEANDER DR	VICTORIA	77901	32021476174	00001	11/01/1961	12/31/1977
WESTFALL TV	3008 E RED RIVER	VICTORIA	77901	32021476174	00003	03/01/1985	12/31/1987
WESTON WOODS PROPERTY OWNERS ASSOCIATION	101 W GOODWIN AVE STE 700	VICTORIA	77901	32053376839	00001	12/31/2020	12/31/2020
WESTWOOD OIL TOOLS	2501 E RIO GRANDE ST	VICTORIA	77901	17425764911	00002	01/01/1995	06/30/2000
WESTWOOD OIL TOOLS INC	4301 HOUSTON HWY	VICTORIA	77901	17429098720	00002	11/01/2004	03/01/2007
WESTWOOD OIL TOOLS INC	2501 E RIO GRANDE ST	VICTORIA	77901	17429098720	00001	03/01/1999	10/31/2004
WETCO	1502 E AIRLINE	VICTORIA	77901	32028395906	00002	01/01/1991	12/31/1991
WEXFORD MERCANTILE	106 W JUAN LINN ST	VICTORIA	77901	16512041308	00001	11/01/2018	
WEXFORD PUBLISHING CO	1 OCONNOR PLZ STE 1100	VICTORIA	77901	30113580465	00003	01/01/1995	12/31/2000
WEXFORD PUBLISHING COMPANY	106 W JUAN LINN ST	VICTORIA	77901	17428344976	00001	12/01/1998	
WEXFORD PUBLISHING GROUP INC	106 W JUAN LINN ST	VICTORIA	77901	30113580465	00004	01/01/2001	12/01/2004
WFC # 1766	3410 JOHN STOCKBAUER DR STE B	VICTORIA	77901	15710299114	00403	05/15/2012	05/01/2015
WFC 470	116 E CONSTITUTION ST	VICTORIA	77901	15710299114	00162	10/01/2008	
WGNOTZ	1603 N WHEELER	VICTORIA	77901	32031171724	00001	11/15/1991	12/25/1993
WHATABURGER #10	509 E RIO GRANDE ST	VICTORIA	77901	32040196613	00021	04/01/1973	03/31/2007
WHATABURGER #10	509 E RIO GRANDE ST	VICTORIA	77901	32029266908	00006	04/01/2007	
WHATABURGER #175	4302 N NAVARRO ST	VICTORIA	77901	32029266908	00062	04/01/2007	
WHATABURGER #175	4302 N NAVARRO ST	VICTORIA	77901	32040196613	00051	10/01/1977	03/31/2007
WHATABURGER #788	3603 HOUSTON HWY # 59	VICTORIA	77901	32040196613	00451	10/22/2001	03/31/2007
WHATABURGER #788	3603 HOUSTON HWY	VICTORIA	77901	32029266908	00358	04/01/2007	
WHATCHA WEARIN' BOUTIQUE	412 S MANTZ ST	VICTORIA	77901	32084253445	00001	07/01/2022	
WHEELY CHILLY	2403 PORT ST	VICTORIA	77901	32071295664	00001	07/12/2019	
WHEN I GROW UP	2404 TERRACE	VICTORIA	77901	32025121933	00001	03/15/1986	03/13/1988
WHISPERED BLESSINGS	1504 N BEN WILSON ST	VICTORIA	77901	32016155437	00003	12/08/2012	12/31/2013
WHITAKER OIL TOOLS INC	1514 BEN JORDAN	VICTORIA	77901	17523811697	00003	12/01/1993	04/01/1996
WHITE DOVE CHRISTIAN STUDIO & STORE	102 W JUAN LINN ST	VICTORIA	77901	32000334691	00001	01/01/1998	11/21/2000
WHITETAIL SHOOTERS SUPPLY	3001 LENORA	VICTORIA	77901	32005233252	00001	04/07/1977	06/30/1979
WHITEWING INC	11601 US HWY 59 N	VICTORIA	77901	17426247361	00001	01/22/1992	12/31/2004
WHITEWING INC	2308 S LAURENT ST	VICTORIA	77901	17426247361	00002	01/01/2005	09/30/2009
WHITLEY JANITORIAL SERVICE	1701 VICTORIA STATION DR APT #407	VICTORIA	77901	32027737223	00001	01/27/1988	05/31/1989
WHITLEY'S INSTRUMENTS INC	108-G COZY CIRCLE	VICTORIA	77901	17422881460	00001	10/01/1983	06/30/1985
WHITNEY'S WORTHY CREATIONS	101 S BEN JORDAN ST APT 2703	VICTORIA	77901	32073250832	00001	02/15/2020	
WHOLESALE ELECTRIC SUPPLY - VICTORIA	1212 SAM HOUSTON DR	VICTORIA	77901	32033388037	00004	09/01/2012	
WHOLESALE ELECTRIC SUPPLY COMPANY OF HOUSTON LP	1212 SAM HOUSTON DR	VICTORIA	77901	17415394984	00020	08/01/2004	08/31/2012
WHOLESALE TIRE CO	502 N WHEELER ST	VICTORIA	77901	17521195473	00002	06/01/1989	03/31/2018
WHOLESALE TIRE CO OF VICTORIA	402 E POWER	VICTORIA	77901	17413877170	00005	01/01/1974	06/30/1986
WHOLESALE TIRE COMAPNY OF VICTORIA INC	201 W RIO GRANDE	VICTORIA	77901	17413877170	00001	10/01/1964	12/31/1972
WHOLESALE WAREHOUSE	1703 N BEN JORDAN	VICTORIA	77901	17412407185	00009	10/01/1985	08/30/1988
WHOLESALES	1209 PORT LAVACA DR	VICTORIA	77901	32008894555	00001	12/20/1999	05/31/2006
WICKED STITCHES AND MORE	3319 MAYFAIR DR	VICTORIA	77901	32047946440	00003	12/01/2021	
WICKER COTTAGE	1908 LONE TREE ROAD	VICTORIA	77901	17415994809	00006	01/01/1984	09/30/1986
WICKES LUMBER	3306 DELMAR DRIVE	VICTORIA	77901	13635547584	00006	05/01/1988	07/31/1995
WICKES LUMBER & BLDG SUPPLY CTR	3306 DEL MAR	VICTORIA	77901	13819546006	00021	11/07/1973	04/30/1988
WICKS RADIO EQUIPMENT CO INC	1003 N WILLIAM ST	VICTORIA	77901	17413141122	00002	01/01/1970	06/30/1973
WIDE-LITE CORPORATION	FOSTER FIELD	VICTORIA	77901	11317583976	00003	03/01/1967	09/30/1967
WIEDERKEHR ENTERPRISES INC	3105 HOUSTON HWY	VICTORIA	77901	30005302267	00003	05/01/1981	12/25/1985
WIEDERKEHR ENTERPRISES INC	HWY 59 NORTH	VICTORIA	77901	30005302267	00002	05/01/1981	09/30/1981
WIENERSCHITZEL	1218 E RIO GRANDE	VICTORIA	77901	32006299559	00002	03/19/1992	07/05/1992
WIENERSCHITZEL	1218 E RIO GRANDE	VICTORIA	77901	32031390415	00001	07/06/1992	05/09/1994
WIENERSCHNITZEL	1218 E RIO GRANDE ST	VICTORIA	77901	32032143516	00001	05/10/1994	01/31/1996
WIENERSCHNITZEL	1218 E RIO GRANDE ST	VICTORIA	77901	30118345559	00001	02/01/1996	01/31/2008
WIENERSCHNITZEL #119	1218 E RIO GRANDE	VICTORIA	77901	32022371010	00002	05/21/1992	09/01/1992
WIGGINS VIDEO PRODUCTIONS	304-A S MAIN	VICTORIA	77901	32004780501	00001	09/22/1986	12/31/1987
WIGGY'S	1206 N NAVARRO	VICTORIA	77901	32005312189	00001	11/13/1969	03/31/1971
WIGS DESIGN BY LILLIE	1003 AIRLINE	VICTORIA	77901	32020838374	00004	10/02/1970	02/15/1971
WIGS EXTRAORDINAIRE	1315 SAM HOUSTON DRIVE	VICTORIA	77901	17314458898	00002	05/01/1965	03/31/1969
WILBERT OF SAN ANTONIO AND AUSTIN	1805 STOLTZ	VICTORIA	77901	14314353112	00015	07/01/2002	08/31/2006
WILBERT OF SAN ANTONIO AND AUSTIN	1805 STOLZ ST	VICTORIA	77901	14314353112	00020	09/01/2006	02/01/2011
WILBERT ROTHER EXXON SERVICE	2801 N NAVARRO ST	VICTORIA	77901	17518274893	00001	07/01/1983	12/31/1995
WILCON	402 BINGHAM	VICTORIA	77901	32024537949	00001	03/15/1978	03/15/1978
WILD FOODS USA	207 N NAVARRO ST	VICTORIA	77901	32064919684	00001	10/05/2017	10/05/2017
WILDCAT EQUIPMENT CORP	COUNTY ROAD OFF LOOP 175	VICTORIA	77901	17418830471	00002	06/01/1978	06/30/1985
WILDCAT EQUIPMENT CORP	1305 E RIO GRANDE	VICTORIA	77901	17418830471	00001	06/01/1976	05/31/1978
WILDCAT VALVE SUPPLY CO	1108 MANOR DR	VICTORIA	77901	32024244777	00001	09/10/1994	12/26/1995
WILDLIFE TAXIDERMY	105 SUZANNE LAND	VICTORIA	77901	32022943693	00001	11/21/1990	12/07/1992
WILDWOOD	2002 E RED RIVER	VICTORIA	77901	32006875374	00002	06/07/1991	10/31/1992
WILDWOOD #2	601 E RIO GRANDE ST	VICTORIA	77901	32006875374	00005	05/24/1997	06/30/2000
WILDWOOD ANTIQUES	3106 WILDWOOD STREET	VICTORIA	77901	32021194819	00001	09/01/1967	12/31/1972
WILEY'S VINTAGE ART	507 ASHLAND CRK	VICTORIA	77901	32062015253	00001	11/30/2016	12/31/2016
WILKE TIRE SERVICE	1101 S W MOODY	VICTORIA	77901	32025206361	00001	10/01/1979	06/30/1982
WILKE TIRE SERVICE	3013 REDWOOD ST	VICTORIA	77901	32005196129	00002	08/01/1982	08/30/1991
WILKE TIRE SERVICE	3013 REDWOOD	VICTORIA	77901	32025206361	00002	07/01/1982	10/01/1984
WILKIE TIRE CO INC	1108 GOLIAD HWY	VICTORIA	77901	17413941463	00001	09/01/1961	12/31/1968
WILKIN'S CLEANING	1501 E VIRGINIA AVE	VICTORIA	77901	32038994649	00002	01/01/2015	05/30/2018
WILKINSON NISSAN	3208 HOUSTON HWY	VICTORIA	77901	17423686827	00001	06/01/1985	02/28/1986
WILKINSON PONTIAC BUICK GMC	714 E RIO GRANDE ST	VICTORIA	77901	17423686827	00006	11/01/1993	10/15/2006
WILLIAM B HOSKINS	1704 E PARK	VICTORIA	77901	32008417092	00001	10/01/1964	12/31/1969
WILLIAM GONZALES	1620 WILLOW ST	VICTORIA	77901	32007736138	00001	09/01/1999	01/31/2002
WILLIAM H GREEN JR	507 E BUENA VISTA AVE	VICTORIA	77901	32030053014	00001	06/08/1992	12/30/1994
WILLIAM H GREEN JR	802 S WILLIAMS ST	VICTORIA	77901	32030053014	00002	01/01/1995	12/31/1995
WILLIAM I HOFF	706 RHINEGOLD ST	VICTORIA	77901	32012227875	00001	08/08/2001	09/30/2001
WILLIAM OFFER ELEM SCHOOL	1902 E NORTH STREET	VICTORIA	77901	17460024536	00018	09/01/1961	05/31/1986
WILLIAM SPRADLIN	204 E SABINE ST	VICTORIA	77901	32013408797	00001	11/09/2005	12/25/2013
WILLIAM TIPTON	1101 SAM HOUSTON DR	VICTORIA	77901	32011630665	00005	10/01/2012	03/31/2013
WILLIAM WOOD ELEMENTARY SCH	7 MI E HWY 87 ON WOOD-HI RD	VICTORIA	77901	17460024536	00019	09/01/1961	08/31/1990
WILLIAMS METAL ART	606 N LIBERTY ST	VICTORIA	77901	32054246692	00001	03/01/2021	
WILLIAMS WHOLESALE	1804 ROSEMARY AVE	VICTORIA	77901	32030544657	00001	11/25/1996	12/31/1997
WILLIE H WAGNER	306 DOVER	VICTORIA	77901	32013618759	00001	10/01/1987	06/30/1993
WILLIE H WATTS	707 E HILLER ST	VICTORIA	77901	32027763427	00001	11/01/1995	12/31/1995
WILLIS OF TEXAS, INC.	1 OCONNOR PLZ STE 900	VICTORIA	77901	17418193375	00010	03/01/2009	04/01/2014
WILLOW BOUTIQUE	1701 DUDLEY	VICTORIA	77901	32014707171	00001	01/10/1990	03/13/1993
WILLOW BOUTIQUE	1701 DUDLEY	VICTORIA	77901	32014707171	00001	11/23/2009	12/31/2018
WILLOW INVESTING	1809 E CRESTWOOD DR	VICTORIA	77901	32017237564	00001	05/01/2005	08/02/2005
WILLOW RIVER ANTIQUES	1602 N LAURENT ST	VICTORIA	77901	32005336527	00002	01/01/1998	12/31/2001
WILLOW RIVER ANTIQUES	1520 E RIO GRANDE ST	VICTORIA	77901	32005336527	00001	01/16/1995	12/31/1997
WILLOWBEND LANDSCAPING	602 E FORREST	VICTORIA	77901	30007612242	00001	07/01/1984	06/30/1988
WILLOWS BOUTIQUE	1701 DUDLEY ST	VICTORIA	77901	32014707171	00002	03/29/2004	12/31/2005
WILLY MELT CHRISTMAS STORE	1908 N LAURENT ST STE 600	VICTORIA	77901	32009215172	00003	11/18/2002	12/31/2003
WILMA MCDANIEL	2904 N MAIN ST	VICTORIA	77901	32030194800	00001	11/01/1988	12/31/1993
WILSON ENTERPRISES	457 SPRINGWOOD	VICTORIA	77901	32030165198	00002	01/21/1986	06/30/1987
WILSON ENTERPRISES	1604 BOWIE	VICTORIA	77901	32047245967	00001	08/01/1973	12/31/1979
WILSON INDUSTRIES INC	3011 HOUSTON HWY	VICTORIA	77901	17412407185	00014	09/01/1988	07/31/2008
WILSON SUPPLY CO	3011 HOUSTON HWY	VICTORIA	77901	17409898008	00014	09/01/1961	09/01/2008
WIN 9	1706 HOUSTON HWY	VICTORIA	77901	32055861473	00001	02/01/2015	09/30/2015
WIND CHIME COINS AND COLLECTIBLES	2603 BON AIRE AVE	VICTORIA	77901	32005742252	00001	10/18/2003	12/31/2004
WINDMILL BOUTIQUE	112 JASON ST	VICTORIA	77901	32017217186	00005	06/01/2019	12/31/2021
WINDMILLS & PARTS	1809 N MAIN ST	VICTORIA	77901	32007063269	00001	10/01/1982	12/25/2011
WINDOW MASTERS	2701 LEARY LN TRLR 102	VICTORIA	77901	17425802620	00003	10/01/1993	09/30/1996
WINDOW MASTERS	2701 LEARY LANE #102	VICTORIA	77901	17425802620	00002	10/01/1992	12/31/1992
WINDSOR CONSTRUCTION	101 W GOODWIN AVE STE 600	VICTORIA	77901	32041416671	00001	10/01/2010	06/30/2020
WINDSOR PARK APARTMENTS	3001 N ARROYO	VICTORIA	77901	17419412907	00001	01/01/1987	08/01/1996
WINGS GALORE	1002 N NAVARRO ST	VICTORIA	77901	32070141521	00001	02/14/2020	12/10/2020
WINGS GALORE	3402 HOUSTON HWY	VICTORIA	77901	32078996132	00001	12/20/2021	
WINN'S STORES #168	LONE TREE SHOPPING CNTR	VICTORIA	77901	11329943218	00164	01/01/1981	12/20/1994
WINN'S STORES INCORPORATED DBA CRAFTS ETC #401	5209 HALLETSVILLE HIGHWAY	VICTORIA	77901	11329943218	00266	06/01/1987	12/20/1994
WINTERROWD MFG	608 PECAN VALLEY DR	WHARTON	77901	32024128277	00001	04/04/1979	12/31/1992
WINTERS MAID SERVICE	FM 662 2 MI W FM 236	VICTORIA	77901	32023618310	00001	12/05/1990	03/31/1991
WIRE LINE SPECIALITIES INC	LOWER MISSION VALLEY ROAD 3 MI	VICTORIA	77901	17207102207	00001	05/01/1977	10/01/1980
WIRED UP	106 E RIVER ST	VICTORIA	77901	32056938684	00002	12/14/2021	
WIRED UP 361	106 E RIVER ST	VICTORIA	77901	32009730022	00003	10/18/2021	
WIRELESS AT WORK	2205 LONE TREE RD	VICTORIA	77901	12045916579	00014	05/20/2010	05/14/2011
WIRELINE ENTEPRISES LLC	3802 E RIO GRANDE ST	VICTORIA	77901	17527873735	00002	04/01/2000	06/15/2003
WIRELINE TRUCK FAB INC	200 N HUMMELL	VICTORIA	77901	17422817647	00002	01/01/1984	12/25/1985
WIRELINE TRUCK FAB INC	2502 DUNCAN STREET	VICTORIA	77901	17422817647	00001	10/01/1983	12/31/1983
WISE ELECTRIC	3408 LONE TREE RD	VICTORIA	77901	32071731304	00001	09/01/2019	
WISE HAWK DESIGNS	2302 S LAURENT ST	VICTORIA	77901	32043387649	00001	01/17/2011	12/31/2011
WISH GRANTED BOUTIQUE	905 E POLK AVE	VICTORIA	77901	32066910855	00001	06/01/2018	09/30/2019
WISHING WELL	ON GOLIAD HWY NEXT TO VILLA MOTEL	VICTORIA	77901	32004569961	00001	11/08/1984	12/25/1985
WISTERIA LANE ANTIQUES	1602 N LAURENT ST	VICTORIA	77901	32016120464	00003	01/01/2012	
WISTERIA LANE ANTIQUES	307 MAGNOLIA AVE	VICTORIA	77901	32016120464	00002	05/01/2009	12/31/2011
WM M CAVNESS	2208 PORT LAVACA	VICTORIA	77901	32023756417	00002	11/22/1994	03/13/1995
WM OF SE TEXAS VICTORIA	4010 CALLIS ST	VICTORIA	77901	17512235288	00090	02/01/1999	
WOLF VISIONS, PHOTOGRAPHY	2407 E TRINITY ST	VICTORIA	77901	32068627440	00001	10/11/2018	
WOMAN'S WORLD OF FITNESS	2505 NORTH AZALEA	VICTORIA	77901	17421188859	00010	10/02/1984	12/16/1986
WOMEN RICH IN FAITH MINISTRIES	801 E ANAQUA AVE	VICTORIA	77901	32033741425	00003	01/01/2011	12/31/2016
WOMEN'S CRISIS CENTER THRIFT SHOP	116B IMPERIAL DR	VICTORIA	77901	17422657464	00006	01/01/1999	03/31/2000
WOMEN'S CRISIS CENTER THRIFT SHOP	2108 N LAURENT ST	VICTORIA	77901	17422657464	00003	04/01/1991	12/31/1998
WONDER LOUNGE	1109 PORT LAVACA DR	VICTORIA	77901	32028945684	00002	02/07/1981	02/28/1987
WONDERSTRUCK BOUTIQUE	1207 S NAVARRO ST	VICTORIA	77901	32063925534	00001	06/03/2017	
WOOD CHEM SANITARY MAINTENANCE & SUPPLY	2504 E RIO GRANDE ST	VICTORIA	77901	14504837767	00001	10/01/2002	07/31/2018
WOOD FLOORS AND MORE	108 CIRCLE STREET #A	VICTORIA	77901	32030638343	00001	03/13/1995	10/31/1995
WOOD HI FARM & RANCH SUPPLY	15 MI SE FM 1686	VICTORIA	77901	32030344009	00001	06/24/1987	09/30/1999
WOOD HI RESALE SHOP	1305 S LAURENT ST	VICTORIA	77901	32024486741	00001	01/01/2007	03/31/2010
WOOD PRODUCTS	1105 LAWNDALE	VICTORIA	77901	32027214579	00001	02/12/1991	12/31/1991
WOOD YOU LOOK AT THAT!!	607 S DE LEON ST	VICTORIA	77901	32070873719	00001	07/06/2019	01/01/2020
WOOD-HI CLIP JOINT	712 E RED RIVER ST	VICTORIA	77901	32012716109	00001	11/01/2003	12/31/2006
WOOD-HI RESALE SHOP	1305 S LAURENT ST	VICTORIA	77901	32009324784	00006	09/09/2004	12/31/2006
WOODARTS BY JJ	120 MARINER DR	VICTORIA	77901	32071238805	00001	08/01/2019	
WOODCHEM SANITARY MAINTENANCE SUPPLY	2504 E RIO GRANDE ST	VICTORIA	77901	32010165978	00001	07/01/1983	04/01/2003
WOODCO DOORS INCORPORATED	111 STRATFORD	VICTORIA	77901	30009725935	00001	04/01/1986	08/03/1987
WOODCRAFTS BY TRENT	3003 A EAST RED RIVER	VICTORIA	77901	32006688504	00003	01/01/1993	12/13/1994
WOODEN FLOWER SHOW	-	VICTORIA	77901	17419287341	00012	03/31/1978	03/31/1978
WOODEN WARES	2803 BAKER ST	VICTORIA	77901	32023856738	00001	11/25/1993	12/31/1995
WOODEN WONDERS -N- MORE	1703 E JUAN LINN ST	VICTORIA	77901	32015984613	00001	10/12/2004	01/31/2005
WOODHOUSE DAY SPA	609 N WHEELER ST	VICTORIA	77901	32006861879	00001	08/15/2001	04/30/2016
WOODHOUSE SPAS CORPORATION	1 OCONNOR PLZ FL 1	VICTORIA	77901	32011038893	00001	10/01/2014	12/31/2022
WOODLAWN BOOKS & GIFTS	3407 WOODLAWN	VICTORIA	77901	32009742001	00001	08/12/1985	06/30/1986
WOODLAWN BOWL	1326 E RED RIVER ST	VICTORIA	77901	32040729504	00004	07/30/2012	03/31/2015
WOODLAWN BOWLING CENTER	1326 E RED RIVER ST	VICTORIA	77901	17419084276	00001	02/08/1977	09/30/2008
WOODLAWN BOWLING CENTER	1326 E RED RIVER ST	VICTORIA	77901	19004078473	00001	10/09/2008	01/28/2010
WOOLSEY'S FURNITURE OUTLET	507 N MAIN	VICTORIA	77901	32004751767	00002	01/01/1972	01/15/1987
WOOLSEY'S FURNITURE OUTLET	711 EAST JUAN LINN	VICTORIA	77901	32004751767	00001	04/01/1971	12/31/1971
WORK OF MY HANDS BY HEATHER	2004 NAVIDAD ST	VICTORIA	77901	32085795378	00001	09/01/2022	
WORLD CREATIONS	307 LARIAT LN	VICTORIA	77901	17428144426	00001	03/01/1997	01/01/1998
WORLD FOOD IMPORTS	811 E RIO GRANDE	VICTORIA	77901	17415594906	00007	08/15/1980	12/31/1990
WORLD FOOD IMPORTS	811 E RIO GRANDE	VICTORIA	77901	17415594906	00005	10/01/1978	09/30/1979
WORLD IMPORTS	1502 E AIRLINE TOWN PLAZA MALL	VICTORIA	77901	32026413743	00004	02/01/1980	03/31/1980
WORLD TREASURES	1904 STOLZ ST STE D	VICTORIA	77901	32008735238	00013	01/01/2008	12/25/2010
WORLD TREASURES	307 E CIRCLE ST STE A	VICTORIA	77901	32008735238	00012	12/01/2005	12/31/2007
WORMALD SECURITY SYSTEMS	808 E NUECES ST	VICTORIA	77901	17420029385	00004	10/01/1988	06/30/1989
WORMALD SECURITY SYSTEMS OF VICTORIA INC	808 E NUECES ST	VICTORIA	77901	17422384648	00004	08/01/1982	09/30/1988
WOSI VICTORIA	3802 PORT LAVACA DR	VICTORIA	77901	32030383775	00003	01/01/1995	05/01/1995
WPC CONSULTING	2902 N BEN WILSON ST APT 104	VICTORIA	77901	32034085863	00001	12/01/2007	12/31/2020
WRAPABYE BABY	2901 BLUEBONNET ST	VICTORIA	77901	32057360714	00002	07/01/2015	12/21/2015
